# English inventory index, Spanish, French, German, Portuguese. = preserves technical notation; @N reuses row N.
560	Modelo NR (NGX)	Modèle NR (NGX)	NR-Modell (NGX)	Modelo NR (NGX)
561	NR Vulkan nativo activo después del reescalador.	NR Vulkan natif actif après le moteur de mise à l'échelle.	Natives Vulkan-NR nach dem Upscaler aktiv.	NR Vulkan nativo ativo após o upscaler.
562	Natural	Naturel	Natürlich	Natural
563	Cerca: %.1f Lejos: %.1f	Proche : %.1f Loin : %.1f	Nah: %.1f Fern: %.1f	Perto: %.1f Longe: %.1f
564	Requiere textura HUDless para comparar con la imagen final. ¡Solo los elementos de interfaz deben aparecer rosas!	Texture HUDless requise pour comparer à l'image finale. SEULS les éléments d'interface doivent être roses !	Benötigt HUDless-Textur zum Vergleich mit dem fertigen Bild. NUR UI-Elemente sollen rosa erscheinen!	Requer textura HUDless para comparar com a imagem final. APENAS os elementos da interface devem aparecer rosas!
565	Modelos de red	Modèles de réseau	Netzwerkmodelle	Modelos de rede
566	Renderizado neuronal	Rendu neuronal	Neuronales Rendering	Renderização neural
567	Tecla de renderizado neuronal pulsada; se alternará el pase	Touche de rendu neuronal pressée ; activation ou désactivation de la passe	Taste für neuronales Rendering gedrückt; Durchlauf wird umgeschaltet	Tecla de renderização neural pressionada; alternando a passagem
568	Telemetría del renderizado neuronal:	Télémétrie du rendu neuronal :	Telemetrie des neuronalen Renderings:	Telemetria da renderização neural:
569	Muestreo neuronal de porquería con DLSS5	Échantillonnage neuronal de bouillie avec DLSS5	Neuronaler Bildmatsch mit DLSS5	Amostragem neural de meleca com DLSS5
570	Neurotic Alpha 0.9.4 | Basado en %s - %s %s %s %s	Neurotic Alpha 0.9.4 | Basé sur %s - %s %s %s %s	Neurotic Alpha 0.9.4 | Basierend auf %s - %s %s %s %s	Neurotic Alpha 0.9.4 | Baseado em %s - %s %s %s %s
571	Proxy Neutwo + composición	Proxy Neutwo + composition	Neutwo-Proxy + Komposition	Proxy Neutwo + composição
572	Proxy Neutwo + sustitución	Proxy Neutwo + remplacement	Neutwo-Proxy + Ersetzen	Proxy Neutwo + substituição
573	Nueva aplicación en el barrio: TH	Nouvelle application dans le quartier : TH	Neue App im Viertel: TH	Novo aplicativo no pedaço: TH
574	El extraño reescalado de Nitec	L'étrange mise à l'échelle de Nitec	Nitecs bizarres Upscaling	O estranho upscaling de Nitec
575	Nada de flotantes: estrictamente entre -128 y 127	Pas de flottants : strictement entre -128 et 127	Kein Schweben: streng zwischen -128 und 127	Nada de flutuantes: estritamente entre -128 e 127
576	DLSSG real no disponible: hardware incompatible. Solo sustituciones Nvngx FG.	DLSSG réel indisponible : matériel incompatible. Remplacements Nvngx FG uniquement.	Kein echtes DLSSG: Hardware nicht unterstützt. Nur Nvngx-FG-Ersatz verfügbar.	DLSSG real indisponível: hardware incompatível. Apenas substituições Nvngx FG.
577	Sin compatibilidad	Non pris en charge	Nicht unterstützt	Sem suporte
578	No lineal	Non linéaire	Nichtlinear	Não linear
579	PQ no lineal	PQ non linéaire	Nichtlineares PQ	PQ não linear
580	sRGB no lineal	sRGB non linéaire	Nichtlineares sRGB	sRGB não linear
581	Ninguno	Aucun	Keine	Nenhum
582	Ninguno (desactivado)	Aucun (désactivé)	Keine (aus)	Nenhum (desativado)
583	Ninguno (DLSSG real)	Aucun (DLSSG réel)	Keine (echtes DLSSG)	Nenhum (DLSSG real)
584	Nada en este juego tiene forma de exposición.	Rien dans ce jeu ne ressemble à une exposition.	Nichts in diesem Spiel hat die Form eines Belichtungswerts.	Nada neste jogo tem formato de exposição.
585	=	=	=	=
586	=	=	=	=
587	Fotogramas que FG puede adelantarse al juego. Puede evitar alternancias FG, pero también causar problemas.	Nombre d'images d'avance autorisées pour FG. Peut éviter les bascules FG, mais aussi causer des problèmes.	Anzahl Frames, die FG dem Spiel voraus sein darf. Kann FG-Umschaltungen verhindern, aber auch Probleme verursachen.	Quadros que FG pode adiantar em relação ao jogo. Pode evitar alternâncias FG, mas também causar problemas.
588	ACTIVO {}x	ACTIF {}x	AN {}x	ATIVO {}x
589	Desactivado	Désactivé	Aus	Desativado
590	Desactivado (curva suave)	Désactivé (courbe douce)	Aus (weiche Kennlinie)	Desativado (curva suave)
591	Desactivado en esta sesión: %s.	Désactivé pour cette session : %s.	Für diese Sitzung deaktiviert: %s.	Desativado nesta sessão: %s.
592	Desactivado. El modelo cargado se conserva para la próxima activación.	Désactivé. Le modèle chargé reste en mémoire pour la prochaine activation.	Aus. Ein geladenes Modell bleibt für die nächste Aktivierung erhalten.	Desativado. O modelo carregado é mantido para a próxima ativação.
593	Activado	Activé	An	Ativado
594	Activado + ampliado	Activé + étendu	An + erweitert	Ativado + ampliado
595	Un tirón más y pierdo la paciencia	Encore une saccade et je craque	Noch ein Ruckler und ich raste aus	Mais um engasgo e eu surto
596	Si solo sube, es un contador, no una exposición.	S'il ne fait que monter, c'est un compteur, pas une exposition.	Ein nur steigender Wert ist ein Zähler, keine Belichtung.	Se só sobe, é um contador, não uma exposição.
597	Por debajo de 1.0 solo se admiten FSR1 y Bicúbico.	Sous 1.0, seuls FSR1 et Bicubique sont pris en charge.	Unter 1.0 werden nur FSR1 und Bikubisch unterstützt.	Abaixo de 1.0, apenas FSR1 e Bicúbico são suportados.
598	Abrir wiki	Ouvrir le wiki	Wiki öffnen	Abrir wiki
599	Abrir wiki (?)	Ouvrir le wiki (?)	Wiki öffnen (?)	Abrir wiki (?)
600	Abrir página de versiones	Ouvrir la page des versions	Versionsseite öffnen	Abrir página de versões
601	=	=	=	=
602	Opti Sports: está en el muestreo	Opti Sports : tout est dans l'échantillonnage	Opti Sports: Alles steckt im Sampling	Opti Sports: está na amostragem
603	¡OptiCopers, reuníos!	OptiCopers, rassemblement !	OptiCopers, versammelt euch!	OptiCopers, avante!
604	OptiFG (reescalador)	OptiFG (mise à l'échelle)	OptiFG (Upscaler)	OptiFG (upscaler)
605	OptiScaler: %s para el menú	OptiScaler : %s pour le menu	OptiScaler: %s für das Menü	OptiScaler: %s para o menu
606	Actualización de OptiScaler disponible	Mise à jour OptiScaler disponible	OptiScaler-Update verfügbar	Atualização do OptiScaler disponível
607	Desactivado porque el juego no proporciona máscara reactiva	Désactivé car le jeu ne fournit pas de masque réactif	Deaktiviert, da das Spiel keine reaktive Maske liefert	Desativado porque o jogo não fornece máscara reativa
608	Naranja	Orange	Orange	Laranja
609	Salida	Sortie	Ausgabe	Saída
610	Escala de salida	Échelle de sortie	Ausgabeskalierung	Escala de saída
611	Escala de salida: %s, resolución objetivo: %dx%d (%.2f), muestras de jitter: %d	Échelle de sortie : %s, résolution cible : %dx%d (%.2f), nombre de jitters : %d	Ausgabeskalierung: %s, Zielauflösung: %dx%d (%.2f), Jitter-Anzahl: %d	Escala de saída: %s, resolução alvo: %dx%d (%.2f), amostras de jitter: %d
612	Posición del indicador	Position de l'affichage	Anzeigeposition	Posição do indicador
613	Tipo de indicador	Type d'affichage	Anzeigetyp	Tipo de indicador
614	Sustituir	Remplacer	Überschreiben	Substituir
615	Sustituir relación DLSSG	Remplacer le rapport DLSSG	DLSSG-Verhältnis überschreiben	Substituir proporção DLSSG
616	Sustituir máximo	Remplacer le maximum	Maximum überschreiben	Substituir máximo
617	Sustituir mínimo	Remplacer le minimum	Minimum überschreiben	Substituir mínimo
618	Sustituir preajuste	Remplacer le préréglage	Voreinstellung überschreiben	Substituir predefinição
619	Sustituir todos	Tout remplacer	Alle überschreiben	Substituir todos
620	Sustituye mipmaps de todas las texturas. Normalmente OptiScaler solo sustituye valores negativos.	Remplace les mipmaps de toutes les textures. Normalement OptiScaler ne remplace que les valeurs négatives.	Überschreibt Mipmaps aller Texturen. Normalerweise überschreibt OptiScaler nur negative Werte.	Substitui mipmaps de todas as texturas. Normalmente OptiScaler substitui apenas valores negativos.
621	Sustituir por preajuste de calidad	Remplacer par préréglage de qualité	Je Qualitätsvoreinstellung überschreiben	Substituir por predefinição de qualidade
622	Aplica el valor a todos los preajustes. 1.5x en pantalla 1080p equivale a 720p internos: 1080 / 1.5 = 720.	Applique la valeur à tous les préréglages. 1.5x sur écran 1080p donne 720p internes : 1080 / 1.5 = 720.	Wendet den Wert auf alle Voreinstellungen an. 1.5x bei 1080p ergibt intern 720p: 1080 / 1.5 = 720.	Aplica o valor a todas as predefinições. 1.5x em tela 1080p dá 720p internos: 1080 / 1.5 = 720.
623	Blanco de papel	Blanc papier	Papierweiß	Branco do papel
624	Blanco de papel (editando punto %d)	Blanc papier (modification du point %d)	Papierweiß (Punkt %d bearbeiten)	Branco do papel (editando ponto %d)
625	Solo blanco de papel	Blanc papier seul	Nur Papierweiß	Apenas branco do papel
626	Pasivo	Passif	Passiv	Passivo
627	Desglose por sombreador:	Détail par shader :	Aufschlüsselung je Shader:	Detalhamento por shader:
628	Preajuste de rendimiento	Préréglage Performance	Leistungsvoreinstellung	Predefinição de desempenho
629	Rendimiento	Performance	Leistung	Desempenho
630	Rendimiento (predeterminado)	Performance (par défaut)	Leistung (Standard)	Desempenho (padrão)
631	Indicador de rendimiento	Affichage des performances	Leistungsanzeige	Indicador de desempenho
632	Fija DLSSG.Backbuffer a la captura del subfotograma 1 durante el fotograma MFG	Fixe DLSSG.Backbuffer à la capture de la sous-image 1 pendant l'image MFG	Fixiert DLSSG.Backbuffer während des MFG-Frames auf die Aufnahme von Unterframe 1	Fixa DLSSG.Backbuffer à captura do subquadro 1 durante o quadro MFG
633	Fijar búfer posterior	Fixer le tampon arrière	Backbuffer fixieren	Fixar buffer traseiro
634	Coloca dlss-enabler-headless.dll en la carpeta de OptiScaler	Placez dlss-enabler-headless.dll dans le dossier OptiScaler	dlss-enabler-headless.dll im OptiScaler-Ordner ablegen	Coloque dlss-enabler-headless.dll na pasta do OptiScaler
635	Coloca dlssg_to_fsr3_amd_is_better.dll en la carpeta de OptiScaler	Placez dlssg_to_fsr3_amd_is_better.dll dans le dossier OptiScaler	dlssg_to_fsr3_amd_is_better.dll im OptiScaler-Ordner ablegen	Coloque dlssg_to_fsr3_amd_is_better.dll na pasta do OptiScaler
636	Selecciona %s en el juego y carga una partida para habilitar los ajustes Opti. Los reescaladores no siempre funcionan en menús.	Sélectionnez %s dans le jeu et chargez une partie pour activer les réglages Opti. Les moteurs ne fonctionnent pas toujours dans les menus.	%s im Spiel wählen und einen Spielstand laden, um Opti-Einstellungen zu aktivieren. Upscaler laufen nicht immer in Menüs.	Selecione %s no jogo e carregue uma partida para ativar configurações Opti. Upscalers nem sempre funcionam nos menus.
637	Selecciona generación de fotogramas DLSS en el juego. Quizá debas seleccionar DLSS primero.	Sélectionnez la génération d'images DLSS en jeu. Il faudra peut-être sélectionner DLSS d'abord.	DLSS-Framegenerierung im Spiel wählen. Eventuell zuerst DLSS auswählen.	Selecione geração de quadros DLSS no jogo. Talvez precise selecionar DLSS primeiro.
638	Selecciona generación de fotogramas FSR en el juego. Quizá debas seleccionar FSR primero.	Sélectionnez la génération d'images FSR en jeu. Il faudra peut-être sélectionner FSR d'abord.	FSR-Framegenerierung im Spiel wählen. Eventuell zuerst FSR auswählen.	Selecione geração de quadros FSR no jogo. Talvez precise selecionar FSR primeiro.
639	Posicionamiento	Positionnement	Positionierung	Posicionamento
640	Valores positivos reducen nitidez en alto contraste; negativos la aumentan.	Les valeurs positives réduisent la netteté à fort contraste ; les négatives l'augmentent.	Positive Werte senken Schärfe bei hohem Kontrast; negative erhöhen sie.	Valores positivos reduzem nitidez em alto contraste; negativos aumentam.
641	Después de RR	Après RR	Nach RR	Após RR
642	Post-SR solicitado	Post-SR demandé	Post-SR angefordert	Post-SR solicitado
643	Pre-SR solicitado	Pre-SR demandé	Pre-SR angefordert	Pre-SR solicitado
644	Presentación	Présentation	Präsentation	Apresentação
645	Preajuste 0	Préréglage 0	Voreinstellung 0	Predefinição 0
646	Preajuste 1	Préréglage 1	Voreinstellung 1	Predefinição 1
647	Preajuste 2	Préréglage 2	Voreinstellung 2	Predefinição 2
648	Preajuste 3	Préréglage 3	Voreinstellung 3	Predefinição 3
649	Preajuste 4	Préréglage 4	Voreinstellung 4	Predefinição 4
650	Preajuste 5	Préréglage 5	Voreinstellung 5	Predefinição 5
651	Preajuste A. ¡Eliminado en versiones recientes!	Préréglage A. Supprimé des versions récentes !	Voreinstellung A. In neueren Versionen entfernt!	Predefinição A. Removida nas versões recentes!
652	Preajuste B. ¡Eliminado en versiones recientes!	Préréglage B. Supprimé des versions récentes !	Voreinstellung B. In neueren Versionen entfernt!	Predefinição B. Removida nas versões recentes!
653	Preajuste C. ¡Eliminado en versiones recientes!	Préréglage C. Supprimé des versions récentes !	Voreinstellung C. In neueren Versionen entfernt!	Predefinição C. Removida nas versões recentes!
654	Preajustes sustituidos externamente	Préréglages remplacés de l'extérieur	Voreinstellungen extern überschrieben	Predefinições substituídas externamente
655	Preajustes:	Préréglages :	Voreinstellungen:	Predefinições:
656	Pulsa %s para más información	Appuyez sur %s pour plus d'informations	%s für weitere Informationen drücken	Pressione %s para mais informações
657	Pulsa cualquier tecla...	Appuyez sur une touche...	Beliebige Taste drücken...	Pressione qualquer tecla...
658	Proxy (lo que ve el modelo)	Proxy (ce que voit le modèle)	Proxy (was das Modell sieht)	Proxy (o que o modelo vê)
659	Proxy muestra la imagen que recibe el modelo. Si se ve mal, el punto blanco es incorrecto y no se puede juzgar lo posterior. Diferencia muestra el cambio real amplificado 20 veces, centrado en gris. Un gris uniforme significa que el modelo no cambia nada.	Proxy montre l'image reçue par le modèle. Si elle est incorrecte, le point blanc l'est aussi et la suite ne peut être jugée. Différence montre le changement réel amplifié 20 fois, centré sur le gris. Un gris uniforme signifie aucun changement.	Proxy zeigt den Modelleingang. Sieht er falsch aus, stimmt der Weißpunkt nicht und nachgelagerte Ergebnisse sind nicht bewertbar. Differenz zeigt die echte Änderung 20-fach verstärkt um Grau. Gleichmäßiges Grau bedeutet keine Änderung.	Proxy mostra a imagem recebida pelo modelo. Se estiver errada, o ponto branco também está e não se pode avaliar o restante. Diferença mostra a mudança real ampliada 20 vezes, centrada em cinza. Cinza uniforme significa nenhuma alteração.
660	Violeta	Violet	Violett	Roxo
661	Cambia la imagen editada de lado. Hazlo tras elegir una preferida: la posición puede sesgar la percepción. Si la misma imagen sigue ganando, prefieres el efecto y no su posición.	Change l'image modifiée de côté. Faites-le après avoir choisi votre préférée : la position peut biaiser le regard. Si la même image reste meilleure, vous préférez l'effet et non sa position.	Verschiebt das bearbeitete Bild auf die andere Seite. Nach der Auswahl eines Favoriten ausprobieren: Die Position beeinflusst die Wahrnehmung. Gewinnt weiterhin dasselbe Bild, liegt es am Effekt und nicht an der Anordnung.	Troca a imagem editada de lado. Faça após escolher a preferida: a posição pode enviesar a percepção. Se a mesma imagem continua melhor, você prefere o efeito, não a posição.
662	Calidad	Qualité	Qualität	Qualidade
663	Preajuste de calidad	Préréglage Qualité	Qualitätsvoreinstellung	Predefinição de qualidade
664	Calidad activa: Post-SR después del reescalado DLSS nativo.	Qualité active : Post-SR après la mise à l'échelle DLSS native.	Qualität aktiv: Post-SR nach nativem DLSS-Upscaling.	Qualidade ativa: Post-SR após upscaling DLSS nativo.
665	Calidad aplica NR después de DLSS Super Resolution nativo; Rendimiento lo aplica antes. Ray Reconstruction ya elimina ruido y reconstruye la salida final en una sola pasada adaptada al modo, así que NR queda después de RR en ambos modos.	Qualité applique NR après DLSS Super Resolution natif ; Performance l'applique avant. Ray Reconstruction débruite et reconstruit déjà la sortie finale en une passe adaptée au mode ; NR reste donc après RR dans les deux modes.	Qualität führt NR nach nativem DLSS Super Resolution aus, Leistung davor. Ray Reconstruction entrauscht und rekonstruiert die fertige Ausgabe bereits in einem modusabhängigen Durchlauf; NR bleibt deshalb in beiden Modi nach RR.	Qualidade aplica NR após DLSS Super Resolution nativo; Desempenho aplica antes. Ray Reconstruction já remove ruído e reconstrói a saída final numa passagem adaptada ao modo; NR permanece após RR nos dois modos.
666	Calidad solicitada: esperando una evaluación Post-SR correcta.	Qualité demandée : attente d'une évaluation Post-SR réussie.	Qualität angefordert: erfolgreiche Post-SR-Auswertung wird abgewartet.	Qualidade solicitada: aguardando avaliação Post-SR bem-sucedida.
667	Relación	Rapport	Verhältnis	Proporção
668	DispatchFlags sin procesar:	DispatchFlags bruts :	Rohe DispatchFlags:	DispatchFlags brutos:
669	Ray Reconstruction activo: reescalado RR nativo y después NR.	Ray Reconstruction actif : mise à l'échelle RR native, puis NR.	Ray Reconstruction aktiv: natives RR-Upscaling, danach NR.	Ray Reconstruction ativo: upscaling RR nativo, depois NR.
670	Ray Reconstruction activo: esperando NR después de RR nativo.	Ray Reconstruction actif : attente de NR après RR natif.	Ray Reconstruction aktiv: NR nach nativem RR wird abgewartet.	Ray Reconstruction ativo: aguardando NR após RR nativo.
671	Sesgo de máscara reactiva	Biais du masque réactif	Bias der reaktiven Maske	Viés da máscara reativa
672	Escala reactiva	Échelle réactive	Reaktive Skalierung	Escala reativa
673	Se lee al crear el modelo; cambiarlo lo recrea tras un momento.	Lu à la création du modèle ; le modifier le recrée après un instant.	Wird beim Erstellen gelesen; Änderungen erzeugen das Modell nach kurzer Zeit neu.	Lido ao criar o modelo; alterações o recriam após um instante.
674	Leyendo exposición...	Lecture de l'exposition...	Belichtung wird gelesen...	Lendo exposição...
675	DLSSG real, para RTX 40xx y superiores	DLSSG réel, pour RTX 40xx et suivantes	Echtes DLSSG für RTX 40xx und neuer	DLSSG real, para RTX 40xx e superiores
676	Fotogramas falsos auténticos. Certificados.	De vraies fausses images. Certifiées.	Echte falsche Frames. Zertifiziert.	Quadros falsos de verdade. Certificados.
677	Altura del rectángulo	Hauteur du rectangle	Rechteckhöhe	Altura do retângulo
678	Izquierda del rectángulo	Gauche du rectangle	Linker Rechteckrand	Esquerda do retângulo
679	Arriba del rectángulo	Haut du rectangle	Oberer Rechteckrand	Topo do retângulo
680	Ancho del rectángulo	Largeur du rectangle	Rechteckbreite	Largura do retângulo
681	Ajustes del rectángulo	Réglages du rectangle	Rechteckeinstellungen	Configurações do retângulo
682	Rojo	Rouge	Rot	Vermelho
683	=	=	=	=
684	ID de Reflex	ID Reflex	Reflex-ID	ID Reflex
685	Reflex no interceptado	Reflex non intercepté	Reflex nicht eingehängt	Reflex não interceptado
686	Tiempos Reflex	Temps Reflex	Reflex-Zeiten	Tempos Reflex
687	Tiempos Reflex, fotograma completo: %.1fms	Temps Reflex, image entière : %.1fms	Reflex-Zeiten, gesamter Frame: %.1fms	Tempos Reflex, quadro inteiro: %.1fms
688	Frecuencia de refresco	Fréquence de rafraîchissement	Bildwiederholrate	Taxa de atualização
689	Amplía la tolerancia de resolución HUDless en 32 píxeles. Ayuda con bandas negras a ciertas resoluciones y relaciones, por ejemplo en Witcher 3.	Élargit la tolérance de résolution HUDless de 32 pixels. Aide avec les bandes noires à certaines résolutions et proportions, par exemple Witcher 3.	Erweitert die HUDless-Auflösungstoleranz um 32 Pixel. Hilft bei schwarzen Balken in bestimmten Auflösungen und Seitenverhältnissen, etwa Witcher 3.	Amplia a tolerância de resolução HUDless em 32 pixels. Ajuda com barras pretas em certas resoluções e proporções, como em Witcher 3.
690	Comprobación de recursos flexible	Vérification souple des ressources	Gelockerte Ressourcenprüfung	Verificação flexível de recursos
691	Sustituir preajustes de renderizado	Remplacer les préréglages de rendu	Rendering-Voreinstellungen überschreiben	Substituir predefinições de renderização
692	Ancho de renderizado	Largeur de rendu	Renderbreite	Largura de renderização
693	Renderiza en tu mundo. Reescala en el nuestro.	Rendez dans votre monde. Agrandissez dans le nôtre.	Rendere in deiner Welt. Skaliere in unserer.	Renderize no seu mundo. Amplie no nosso.
694	Modo de renderizado	Mode de rendu	Rendering-Modus	Modo de renderização
695	Modo solicitado: %s; NR no está disponible.	Mode demandé : %s ; NR indisponible.	Rendering-Modus angefordert: %s; NR nicht verfügbar.	Modo solicitado: %s; NR indisponível.
696	Modo seleccionado: %s.	Mode sélectionné : %s.	Rendering-Modus gewählt: %s.	Modo selecionado: %s.
697	Necesario para que funcionen los indicadores de depuración	Nécessaire au fonctionnement des indicateurs de débogage	Für korrekte Debug-Flags erforderlich	Necessário para os indicadores de depuração funcionarem
698	Requiere la DLL dlssg_to_fsr3 de Nukem	Nécessite la DLL dlssg_to_fsr3 de Nukem	Benötigt Nukems dlssg_to_fsr3-DLL	Requer a DLL dlssg_to_fsr3 de Nukem
699	Requiere desactivar vectores de movimiento dilatados	Nécessite de désactiver les vecteurs de mouvement dilatés	Erfordert deaktivierte dilatierte Bewegungsvektoren	Requer desativar vetores de movimento dilatados
700	Resolución	Résolution	Auflösung	Resolução
701	Restablecer	Réinitialiser	Zurücksetzen	Redefinir
702	Restablecer color de acento	Réinitialiser la couleur d'accent	Akzentfarbe zurücksetzen	Redefinir cor de destaque
703	Restablecer color de fondo	Réinitialiser la couleur de fond	Hintergrundfarbe zurücksetzen	Redefinir cor de fundo
704	Restablecer cámara	Réinitialiser la caméra	Kamerawerte zurücksetzen	Redefinir câmera
705	Restablecer profundidad	Réinitialiser la profondeur	Tiefenwerte zurücksetzen	Redefinir profundidade
706	Restablecer rectángulo FG	Réinitialiser le rectangle FG	FG-Rechteck zurücksetzen	Redefinir retângulo FG
707	Restablecer límite	Réinitialiser la limite	Limit zurücksetzen	Redefinir limite
708	Restablecer lista	Réinitialiser la liste	Liste zurücksetzen	Redefinir lista
709	Restablecer posición fija (seguir cursor)	Réinitialiser la position fixe (suivre le curseur)	Feste Position zurücksetzen (Mauszeiger folgen)	Redefinir posição fixa (seguir cursor)
710	Restablecer objetivo	Réinitialiser la cible	Ziel zurücksetzen	Redefinir alvo
711	Restablece el rectángulo de generación de fotogramas	Réinitialise le rectangle de génération d'images	Setzt das Framegenerierungsrechteck zurück	Redefine o retângulo de geração de quadros
712	Resistirse es inútil. Tus píxeles serán reescalados.	Résister est inutile. Vos pixels seront agrandis.	Widerstand ist zwecklos. Deine Pixel werden hochskaliert.	Resistir é inútil. Seus pixels serão ampliados.
713	Barreras de recursos	Barrières de ressources	Ressourcenbarrieren	Barreiras de recursos
714	Bloqueo de recursos	Blocage des ressources	Ressourcensperren	Bloqueio de recursos
715	Ajustes de recursos	Réglages des ressources	Ressourceneinstellungen	Configurações de recursos
716	¡Reinicia el juego para aplicar correctamente XeFG!	Redémarrez le jeu pour appliquer correctement XeFG !	Spiel neu starten, um korrekte XeFG-Einstellungen anzuwenden!	Reinicie o jogo para aplicar XeFG corretamente!
717	Restaurar firma raíz de cómputo	Restaurer la signature racine de calcul	Compute-Root-Signatur wiederherstellen	Restaurar assinatura raiz de computação
718	Restaurar firma raíz gráfica	Restaurer la signature racine graphique	Grafik-Root-Signatur wiederherstellen	Restaurar assinatura raiz gráfica
719	Reintentar	Réessayer	Erneut versuchen	Tentar novamente
720	Proxy reversible	Proxy réversible	Reversibler Proxy	Proxy reversível
721	Firmas raíz	Signatures racines	Root-Signaturen	Assinaturas raiz
722	Ejecutándose de forma nativa en Vulkan: %llu fotogramas%s	Exécution native sur Vulkan : %llu images%s	Läuft nativ auf Vulkan: %llu Frames%s	Executando nativamente no Vulkan: %llu quadros%s
723	En ejecución%s: %.2f ms por fotograma%s	En cours%s : %.2f ms par image%s	Läuft%s: %.2f ms pro Frame%s	Em execução%s: %.2f ms por quadro%s
724	En ejecución.%s	En cours.%s	Läuft.%s	Em execução.%s
725	Ejecuta una segunda capa Feature 18 independiente sobre el fotograma compuesto de la primera. Hereda sus ajustes de modelo y composición, pero conserva su propio historial temporal. Aproximadamente duplica el coste del modelo. Esta implementación experimental solo admite D3D12.	Exécute une seconde couche Feature 18 indépendante sur l'image composée de la première. Elle hérite de ses réglages de modèle et composition, mais conserve son propre historique temporel. Double approximativement le coût du modèle. Cette implémentation expérimentale est limitée à D3D12.	Führt eine zweite unabhängige Feature-18-Ebene auf dem fertig zusammengesetzten ersten Ergebnis aus. Übernimmt Modell- und Kompositionseinstellungen, besitzt aber eine eigene zeitliche Historie. Verdoppelt ungefähr die Modellkosten. Diese experimentelle Implementierung unterstützt nur D3D12.	Executa uma segunda camada Feature 18 independente sobre o quadro composto da primeira. Herda seus ajustes de modelo e composição, mas mantém histórico temporal próprio. Aproximadamente dobra o custo do modelo. Esta implementação experimental suporta apenas D3D12.
726	Márgenes de seguridad en ms	Marges de sécurité en ms	Sicherheitsabstände in ms	Margens de segurança em ms
727	Márgenes en milisegundos. Predeterminado FSR: 0.1ms; Opti: 0.01ms.	Marges en millisecondes. Défaut FSR : 0.1ms ; Opti : 0.01ms.	Sicherheitsabstände in Millisekunden. FSR-Standard: 0.1ms; Opti: 0.01ms.	Margens em milissegundos. Padrão FSR: 0.1ms; Opti: 0.01ms.
728	Igual que el menú	Comme le menu	Wie Menü	Igual ao menu
729	Guarda el INI y reinicia para aplicar	Enregistrez l'INI et redémarrez pour appliquer	INI speichern und zum Anwenden neu starten	Salve o INI e reinicie para aplicar
730	Guardar ajustes	Enregistrer les réglages	Einstellungen speichern	Salvar configurações
731	Guarda los ajustes y reinicia para aplicar	Enregistrez les réglages et redémarrez pour appliquer	Einstellungen speichern und zum Anwenden neu starten	Salve as configurações e reinicie para aplicar
732	Escala	Échelle	Skalierung	Escala
733	Escalar profundidad para corregir DLSS RR	Mettre la profondeur à l'échelle pour corriger DLSS RR	Tiefe zur DLSS-RR-Korrektur skalieren	Escalar profundidade para corrigir DLSS RR
734	Exploración %.5f -> punto blanco %.2f (%u punto%s)	Analyse %.5f -> point blanc %.2f (%u point%s)	Suche %.5f -> Weißpunkt %.2f (%u Punkt%s)	Análise %.5f -> ponto branco %.2f (%u ponto%s)
735	La segunda capa neuronal no está disponible en Vulkan en este experimento.	La seconde couche neuronale n'est pas disponible sur Vulkan dans cette expérience.	Die zweite neuronale Ebene ist in diesem Experiment unter Vulkan nicht verfügbar.	A segunda camada neural não está disponível no Vulkan neste experimento.
736	Selecciona DLSS-FG en el juego	Sélectionnez DLSS-FG en jeu	DLSS-FG im Spiel wählen	Selecione DLSS-FG no jogo
737	Selecciona FSR-FG en el juego	Sélectionnez FSR-FG en jeu	FSR-FG im Spiel wählen	Selecione FSR-FG no jogo
738	Elige la fuente del tiempo de fotograma. Puede mejorar cadencia y tirones.	Choisissez la source du temps d'image. Peut améliorer cadencement et saccades.	Quelle der Framezeit wählen. Kann Timing und Ruckler verbessern.	Escolha a fonte do tempo de quadro. Pode melhorar cadência e engasgos.
739	Espacio de color del juego. No lineal/sRGB puede mejorar FSR4, pero aumentar estelas. PQ es poco común y puede aumentar estelas y estropear luces.	Espace colorimétrique du jeu. Non linéaire/sRGB peut améliorer FSR4 mais augmenter les traînées. PQ est rare et peut accroître les traînées et perturber les lumières.	Farbraum des Spiels. Nichtlinear/sRGB kann FSR4 verbessern, aber Nachbilder verstärken. PQ ist selten und kann Nachbilder sowie Beleuchtungsfehler erzeugen.	Espaço de cor do jogo. Não linear/sRGB pode melhorar FSR4, mas aumentar rastros. PQ é raro e pode aumentar rastros e prejudicar luzes.
740	Establecer	Définir	Festlegen	Definir
741	Establecer cantidad de interpolaciones DLSSG	Définir le nombre d'interpolations DLSSG	DLSSG-Interpolationsanzahl festlegen	Definir quantidade de interpolações DLSSG
742	Establecer posición fija	Définir une position fixe	Feste Position festlegen	Definir posição fixa
743	Establecer cantidad de interpolaciones XeFG	Définir le nombre d'interpolations XeFG	XeFG-Interpolationsanzahl festlegen	Definir quantidade de interpolações XeFG
744	Usar como límite FPS	Utiliser comme limite FPS	Als FPS-Limit festlegen	Usar como limite FPS
745	Escala de sombreado	Échelle d'ombrage	Schattierungsskalierung	Escala de sombreamento
746	Nitidez	Netteté	Schärfe	Nitidez
747	Mostrar depuración	Afficher le débogage	Debug anzeigen	Mostrar depuração
